DF_INDEX	corpus	lang_prof	xml_file	sent_num	src	tgt	corrected	text_type	line_start	line_end	strat_key
2137	Kolipsi_1_L1	L1	M0103_1.xml	8	Daraufhin will Maria ihr den Kassenbon zeigen, doch an dieser Stelle bemerkt Maria, dass sie ihn im Gemüseladen vergessen hat.	Daraufhin will Maria ihr den Kassenbon zeigen, doch an dieser Stelle bemerkt Maria, dass sie ihn im Gemüseladen vergessen hat.	False	picture story	37889	37912	Kolipsi_1_L1_picture story_False
932	Kolipsi_1_L1	L1	M0048_2.xml	7	Die wohl einzigen Gemeinsamkeiten sind der Preis und die Tatsache, dass beide Hotels einen unglaublich guten SPA-Bereich haben.	Die wohl einzigen Gemeinsamkeiten sind der Preis und die Tatsache, dass beide Hotels einen unglaublich guten SPA-Bereich haben.	False	opinion	16251	16271	Kolipsi_1_L1_opinion_False
1341	Kolipsi_1_L1	L1	M0073_2.xml	12	Dort sind meist zu viele Touristen, ein extremer Störfaktor!	Dort sind meist zu viele Touristen, ein extremer Störfaktor!	False	opinion	23875	23886	Kolipsi_1_L1_opinion_False
5992	Kolipsi_1_L2	L2	4854_1.xml	4	Sie hatte: Kartoffeln, Salat, Tomaten und Mais.	Sie hatte: Kartoffeln, Salat, Tomaten und Mais.	False	picture story	19504	19515	Kolipsi_1_L2_picture story_False
11788	Kolipsi_2	L2	I23_MIC31JES_2.xml	7	Ich glaube dass die beste Lösung ist eine neues SIM zu kaufen und ein neuer Profil zu machen.	Ich glaube dass die beste Lösung ist eine neues SIM zu kaufen und ein neuer Profil zu machen.	False	opinion	50153	50172	Kolipsi_2_opinion_False
10558	Kolipsi_2	L2	I13_CEN04ELE_2.xml	3	Viele Leute wie dir chatten Tag und Nacht, mit Menschen, die nicht kennen er/sie.	Viele Leute wie dir chatten Tag und Nacht, mit Menschen, die nicht kennen er/sie.	False	opinion	30329	30346	Kolipsi_2_opinion_False
8300	Kolipsi_1_L2	L2	7006_1.xml	8	Sie hat dann alles bezahlt; aber sie hat den Zettel an der Kasse vergessen.	Sie hat dann alles bezahlt; aber sie hat den Zettel an der Kasse vergessen.	False	picture story	55631	55647	Kolipsi_1_L2_picture story_False
14576	LEONIDE	L2	DE_op_2_57X32A03_58.xml	1	Sie müssen nicht rauben, weil ich denke das wir sie ruhig ein Wohnplatz finden.	Sie müssen nicht rauben, weil ich denke dass wir sie ruhig ein Wohnplatz finden.	True	opinion	11738	11754	LEONIDE_opinion_True
1921	Kolipsi_1_L1	L1	M0096_2.xml	4	Ein bekannten Ort, oder nicht?	Ein bekannten Ort, oder nicht?	False	opinion	34082	34089	Kolipsi_1_L1_opinion_False
9393	Kolipsi_2	L2	I06_NEG02SIL_1.xml	8	Dort wollte ich noch das Fleisch, das Brot und die Soßen für heute Abend kaufen.	Dort wollte ich noch das Fleisch, das Brot und die Soßen für heute Abend kaufen.	False	picture story	10852	10869	Kolipsi_2_picture story_False
801	Kolipsi_1_L1	L1	M0043_1.xml	11	Da wurde die Verkäuferin direkt stutzig, wollte wissen was mit dem Rest ist.	Da wurde die Verkäuferin direkt stutzig, wollte wissen was mit dem Rest ist.	False	picture story	13934	13949	Kolipsi_1_L1_picture story_False
11359	Kolipsi_2	L2	I20_DIR06MAR_1.xml	13	Mir geht es ganz gut, ich muss dir unbedingt etwas erzählen!!	Mir geht es ganz gut, ich muss dir unbedingt etwas erzählen!!	False	picture story	42108	42122	Kolipsi_2_picture story_False
7451	Kolipsi_1_L2	L2	5880_2.xml	5	Wenn wir ans Meer fahren, könnten wir nach Nizza fahren.	Wenn wir ans Meer fahren, könnten wir nach Nizza fahren.	False	opinion	41804	41816	Kolipsi_1_L2_opinion_False
3083	Kolipsi_1_L1	L1	M0156_2.xml	7	Außerdem können wir schön am Strand liegen, uns sonnen und ein großes Eis essen.	Außerdem können wir schön am Strand liegen, uns sonnen und ein großes Eis essen.	False	opinion	54363	54379	Kolipsi_1_L1_opinion_False
8240	Kolipsi_1_L2	L2	7002_2.xml	2	Aber du weißt ja, wie sie ist.	Aber du weißt ja, wie sie ist.	False	opinion	54571	54580	Kolipsi_1_L2_opinion_False
8763	Kolipsi_1_L2	L2	7052_2.xml	3	Es ist sicher dass ich nie wieder in jener Supermarkt!	Es ist sicher dass ich nie wieder in jener Supermarkt!	False	opinion	63148	63159	Kolipsi_1_L2_opinion_False
8592	Kolipsi_1_L2	L2	7039_1.xml	5	Also Dany jetzt ich gehen wir sehen an Morgen.	Also Dany jetzt ich gehen wir sehen an Morgen.	False	picture story	60561	60571	Kolipsi_1_L2_picture story_False
3256	Kolipsi_1_L1	L1	M0164_2.xml	15	Ich hoffe, dass ich ihn noch überredet bekomme.	Ich hoffe, dass ich ihn noch überredet bekomme.	False	opinion	57204	57214	Kolipsi_1_L1_opinion_False
17368	LEONIDE	L2	DE_pic_2_57Y28A07_50.xml	5	Sie gehen neben und sehen ein größen Baum.	Sie gehen neben und sehen ein großen Baum.	True	picture story	58367	58376	LEONIDE_picture story_True
6976	Kolipsi_1_L2	L2	5533_2.xml	6	Ans Meer oder in die Berge?	Ans Meer oder in die Berge?	False	opinion	34578	34585	Kolipsi_1_L2_opinion_False
7105	Kolipsi_1_L2	L2	5560_2.xml	16	Wann willst du am Meer fahren, wir müssen mit dem Zug nach Genua fahren.	Wann willst du am Meer fahren, wir müssen mit dem Zug nach Genua fahren.	False	opinion	36682	36698	Kolipsi_1_L2_opinion_False
10489	Kolipsi_2	L2	I11_VER31DAN_1.xml	10	Glücklich fand sie den Zettel wieder.	Glücklich fand sie den Zettel wieder.	False	picture story	29047	29054	Kolipsi_2_picture story_False
102	Kolipsi_1_L1	L1	M0006_2.xml	6	Man kann gut feiern und selbst zum bloßen Erholen ist Kroatien das reinste Paradies.	Man kann gut feiern und selbst zum bloßen Erholen ist Kroatien das reinste Paradies.	False	opinion	1738	1753	Kolipsi_1_L1_opinion_False
2905	Kolipsi_1_L1	L1	M0150_2.xml	2	Die Ferienwohnung, die wir schon oft gemietet haben, steht auch frei, wenn wir hinfahren würden.	Die Ferienwohnung, die wir schon oft gemietet haben, steht auch frei, wenn wir hinfahren würden.	False	opinion	51272	51291	Kolipsi_1_L1_opinion_False
6563	Kolipsi_1_L2	L2	5290_2.xml	10	Am Berg ist es auch cool.	Am Berg ist es auch cool.	False	opinion	27921	27928	Kolipsi_1_L2_opinion_False
14830	LEONIDE	L2	DE_op_2_57X34A12_55.xml	2	Aber es sollten nur Flüchtlinge angenommen werden, nur wenn bei ihnen Krieg herrscht und nicht nur wenn sie nichts zu Essen haben oder wenig Geld haben.	Aber es sollten nur Flüchtlinge angenommen werden, nur wenn bei ihnen Krieg herrscht und nicht nur wenn sie nichts zu essen haben oder wenig Geld haben.	True	opinion	16398	16426	LEONIDE_opinion_True
7992	Kolipsi_1_L2	L2	6406_1.xml	9	An der Kasse bezahlte sie alles und legte in eine Tasche was sie gekauft hatte.	An der Kasse bezahlte sie alles und legte in eine Tasche was sie gekauft hatte.	False	picture story	50377	50393	Kolipsi_1_L2_picture story_False
1647	Kolipsi_1_L1	L1	M0085_2.xml	9	Am Meer hingegen könnten wir schwimmen gehen, surfen, wakeboarden, tauchen oder einfach am Strand faulenzen.	Am Meer hingegen könnten wir schwimmen gehen, surfen, wakeboarden, tauchen oder einfach am Strand faulenzen.	False	opinion	29464	29483	Kolipsi_1_L1_opinion_False
17114	LEONIDE	L2	DE_pic_2_57X34A12_54.xml	9	Sie nahme eine Taschenlampe mit.	Sie nahme eine Taschenlampe mit.	False	picture story	54709	54715	LEONIDE_picture story_False
14308	LEONIDE	L2	DE_op_1_57Y25A07_12.xml	1	Mein Traumberuf ist welde ein interpretin weil ist schon lernen das sprachen.	Mein Traumberuf ist welde ein Interpretin weil ist schön lernen das Sprachen.	True	opinion	7507	7520	LEONIDE_opinion_True
15154	LEONIDE	L2	DE_op_3_57X31A07_111.xml	3	Deutsch ist auch wichtig da man in den verschiedene Regionen Südtirols Deutsch spricht ich rede Zuhause fast immer Deustch, und ich besuche auch eine Deutsch eSchule.	Deutsch ist auch wichtig da man in den verschiedene Regionen Südtirols Deutsch spricht ich rede zu Hause fast immer Deustch, und ich besuche auch eine Deutsch eSchule.	True	opinion	22091	22119	LEONIDE_opinion_True
15746	LEONIDE	L2	DE_pic_1_57X31A03_2.xml	11	Vater Riesenbart hat die Schultasche von Tommi der kleine, der Junge versteckt dort etwas schreckliches...	Vater Riesenbart hat die Schultasche von Tommi der Kleine, der Junge versteckt dort etwas Schreckliches...	True	picture story	32496	32515	LEONIDE_picture story_True
16377	LEONIDE	L2	DE_pic_2_56X31A15_56.xml	4	"Er erklärte dass: „ Das war ein spiel "" und "" wer findet wer der Geist ist bekommt 100. 000, 00 € ""."	"Er erklärte dass: „ Das war ein Spiel "" und "" wer findet wer der Geist ist bekommt 100. 000, 00 € ""."	True	picture story	43383	43410	LEONIDE_picture story_True
5596	Kolipsi_1_L2	L2	4468_2.xml	8	Die Meer ist so schön.	Die Meer ist so schön.	False	opinion	12809	12815	Kolipsi_1_L2_opinion_False
9355	Kolipsi_2	L2	I06_COR23SON_2.xml	3	Und wenn du keiner Freund hast, ruf ein Cusin oder ein Mitschüler, der mit dir kommt.	Und wenn du keiner Freund hast, ruf ein Cousin oder ein Mitschüler, der mit dir kommt.	True	opinion	10252	10271	Kolipsi_2_opinion_True
13003	Kolipsi_2	L2	I37_TOL10ORI_2.xml	11	Paul, ich rate dich nicht das Internet vertrauen weil zu viele Gefahren gibt.	Paul, ich rate dich nicht das Internet vertrauen weil zu viele Gefahren gibt.	False	opinion	69869	69884	Kolipsi_2_opinion_False
16175	LEONIDE	L2	DE_pic_1_57X34A07_4.xml	1	Naja, zumindest sah der Vater nun nicht mehr, was für schlechte Noten der Junge bekam!	Na ja, zumindest sah der Vater nun nicht mehr, was für schlechte Noten der Junge bekam!	True	picture story	39991	40009	LEONIDE_picture story_True
13981	LEONIDE	L2	DE_op_1_57X31A08_100.xml	1	Weil English z.B. sprenchen fast alle Kontinent wie z.B. America, Australien, Europa.	Weil Englisch z.B. sprechen fast alle Kontinent wie z.B. Amerika, Australien, Europa.	True	opinion	1351	1366	LEONIDE_opinion_True
14335	LEONIDE	L2	DE_op_1_57Y26A01_10.xml	1	Mein Traumberuf ist machen die Lehrerin, weil ist eine schönes arbeit.	Mein Traumberuf ist machen die Lehrerin, weil ist eine schönes Arbeit.	True	opinion	7874	7887	LEONIDE_opinion_True
6258	Kolipsi_1_L2	L2	5028_2.xml	3	Du liebst den Bergen oder dem Meer?	Du liebst den Bergen oder dem Meer?	False	opinion	23175	23183	Kolipsi_1_L2_opinion_False
996	Kolipsi_1_L1	L1	M0056_1.xml	15	Was für ein unnötiger Stress das gewesen wäre.	Was für ein unnötiger Stress das gewesen wäre.	False	picture story	17295	17304	Kolipsi_1_L1_picture story_False
17117	LEONIDE	L2	DE_pic_2_57X34A13_54.xml	2	Sie gingen rein ins Wald.	Sie gingen rein ins Wald.	False	picture story	54733	54739	LEONIDE_picture story_False
10557	Kolipsi_2	L2	I13_CEN04ELE_2.xml	2	Wo hast du deine Freunde gelassen?	Wo hast du deine Freunde gelassen?	False	opinion	30321	30328	Kolipsi_2_opinion_False
8665	Kolipsi_1_L2	L2	7047_1.xml	13	Maria war sehr besorgt, weil sie Gemüse und Obst in einem andere Supermarkt einkaufen hatte.	Maria war sehr besorgt, weil sie Gemüse und Obst in einem andere Supermarkt einkaufen hatte.	False	picture story	61685	61702	Kolipsi_1_L2_picture story_False
15543	LEONIDE	L2	DE_op_3_57Y26A10_117.xml	4	Für mein traumberuf musst man viel studieren.	Für mein Traumberuf musst man viel studieren.	True	opinion	29496	29504	LEONIDE_opinion_True
9744	Kolipsi_2	L2	I08_NAN11ANN_2.xml	13	Ich hoffe, dass du passauf machen.	Ich hoffe, dass du passauf machen.	False	opinion	16792	16800	Kolipsi_2_opinion_False
6617	Kolipsi_1_L2	L2	5294_2.xml	9	Daher würde ich dir vorschlagen ans Meer zu fahren.	Daher würde ich dir vorschlagen ans Meer zu fahren.	False	opinion	28738	28748	Kolipsi_1_L2_opinion_False
13962	LEONIDE	L2	DE_op_1_57X31A05_100.xml	1	In Südtirol sollte man auch Österreicherisch lernen weil auch Österreich grenzt an Südtirol und wenn man groß ist und in Österreich lebt dann kann man perfekt Österreicherisch!	In Südtirol sollte man auch Österreichisch lernen weil auch Österreich grenzt an Südtirol und wenn man groß ist und in Österreich lebt dann kann man perfekt Österreichisch!	True	opinion	927	955	LEONIDE_opinion_True
11575	Kolipsi_2	L2	I22_GEI28ARM_2.xml	8	Da kann nichts gescheids raus kommen, ich meine, echt Freundschaft ist wenn du die Menschen kennst und du viel Zeit mit ihnen verbringst im wahren Leben nicht auf der Chat.	Da kann nichts Gescheides raus kommen, ich meine, echt Freundschaft ist wenn du die Menschen kennst und du viel Zeit mit ihnen verbringst im wahren Leben nicht auf der Chat.	True	opinion	45953	45986	Kolipsi_2_opinion_True
9186	Kolipsi_2	L2	I03_ROS24YUR_1.xml	9	Als diese Frau hörte diese Wörtern sagte sie zum Maria dass sie der Kassenzettel zeigen sollte.	Als diese Frau hörte diese Wörtern sagte sie zum Maria dass sie der Kassenzettel zeigen sollte.	False	picture story	7412	7429	Kolipsi_2_picture story_False
1677	Kolipsi_1_L1	L1	M0086_2.xml	11	Der Urlaub in den Bergen wäre meiner Meinung nach anstrengender, da wir uns jeden Tag viel bewegen müssten.	Der Urlaub in den Bergen wäre meiner Meinung nach anstrengender, da wir uns jeden Tag viel bewegen müssten.	False	opinion	29927	29947	Kolipsi_1_L1_opinion_False
2785	Kolipsi_1_L1	L1	M0144_2.xml	7	Ich hab das einmal gemacht und das macht so richtig Spaß!	Ich hab das einmal gemacht und das macht so richtig Spaß!	False	opinion	49327	49339	Kolipsi_1_L1_opinion_False
848	Kolipsi_1_L1	L1	M0044_2.xml	10	Sprich: In dem Berghotel gibt es keinen Kühlschrank etc. und natürlich sind wir in den Bergen von der Öffentlichkeit so ziemlich abgeschnitten.	Sprich: In dem Berghotel gibt es keinen Kühlschrank etc. und natürlich sind wir in den Bergen von der Öffentlichkeit so ziemlich abgeschnitten.	False	opinion	14759	14783	Kolipsi_1_L1_opinion_False
18175	LEONIDE	L2	DE_pic_3_57Y27A06_114.xml	2	Meine Vater schenkt mir ein Vogel aus papieren für die Reise.	Meine Vater schenkt mir ein Vogel aus Papieren für die Reise.	True	picture story	71499	71511	LEONIDE_picture story_True
2595	Kolipsi_1_L1	L1	M0136_2.xml	3	Ich weiß nicht ob ich lieber ans Meer fahre oder in die Berge.	Ich weiß nicht ob ich lieber ans Meer fahre oder in die Berge.	False	opinion	46139	46153	Kolipsi_1_L1_opinion_False
18201	LEONIDE	L2	DE_pic_3_57Y27A13_114.xml	3	Deutschland hat schon Halbe Polen besetz und Russland hat den Krieg Polen erklärt.	Deutschland hat schon halbe Polen besetzt und Russland hat den Krieg Polen erklärt.	True	picture story	71875	71889	LEONIDE_picture story_True
16567	LEONIDE	L2	DE_pic_2_57X32A03_49.xml	2	Sie übernachtete im Wald und am nachsten tag weckt ihre Mutter auf und sagte dass sie Schule gehen musste.	Sie übernachtete im Wald und am nächsten Tag weckt ihre Mutter auf und sagte dass sie Schule gehen musste.	True	picture story	46431	46451	LEONIDE_picture story_True
13242	Kolipsi_2	L2	I38_TRE16VAL_1.xml	12	Vielleicht hat sie nur vieles zu tun und ist ein bisschen gestresst.	Vielleicht hat sie nur vieles zu tun und ist ein bisschen gestresst.	False	picture story	73949	73962	Kolipsi_2_picture story_False
16865	LEONIDE	L2	DE_pic_2_57X33A12_52.xml	6	Es wurde schon dunkel und sie hatten nur eine Taschenlampe dabei.	Es wurde schon dunkel und sie hatten nur eine Taschenlampe dabei.	False	picture story	51269	51281	LEONIDE_picture story_False
18172	LEONIDE	L2	DE_pic_3_57Y27A05_114.xml	5	Als er armetet seine Töchter und seine Frau um.	Als er armetet seine Töchter und seine Frau um.	False	picture story	71465	71475	LEONIDE_picture story_False
7207	Kolipsi_1_L2	L2	5768_1.xml	4	Ihre erste war in dem Obst- und Gemüseladen.	Ihre erste war in dem Obst- und Gemüseladen.	False	picture story	38181	38190	Kolipsi_1_L2_picture story_False
11239	Kolipsi_2	L2	I19_GIG19CHI_2.xml	5	Von mir aus gesehen sollten sie sich nicht beunruhigen.	Von mir aus gesehen sollten sie sich nicht beunruhigen.	False	opinion	40453	40463	Kolipsi_2_opinion_False
7311	Kolipsi_1_L2	L2	5777_1.xml	14	Maria ist sehr konfus und sie erzählt dass die Tasche in aine andere Supermarkt gekauft hat.	Maria ist sehr konfus und sie erzählt dass die Tasche in aine andere Supermarkt gekauft hat.	False	picture story	39552	39569	Kolipsi_1_L2_picture story_False
12803	Kolipsi_2	L2	I36_SEL05DAN_2.xml	5	Internet kann eine Hilfe geben, um viele sachen zu machen, aber Freundschaften brauchen auch eine Korrespondenz in die Realität zu haben.	Internet kann eine Hilfe geben, um viele Sachen zu machen, aber Freundschaften brauchen auch eine Korrespondenz in die Realität zu haben.	True	opinion	66640	66664	Kolipsi_2_opinion_True
2650	Kolipsi_1_L1	L1	M0139_1.xml	6	Als sie an der Kasse war und bezahlen wollte, fing die Kassiererin schon an zu schreien und zu brüllen, was sie mit dem Gemüse in ihrer Handtasche wolle!	Als sie an der Kasse war und bezahlen wollte, fing die Kassiererin schon an zu schreien und zu brüllen, was sie mit dem Gemüse in ihrer Handtasche wolle!	False	picture story	47069	47100	Kolipsi_1_L1_picture story_False
10151	Kolipsi_2	L2	I10_PET23TAM_1.xml	21	So eine komische Situation, nicht wahr?	So eine komische Situation, nicht wahr?	False	picture story	23496	23504	Kolipsi_2_picture story_False
11778	Kolipsi_2	L2	I23_IOR12BIA_2.xml	5	Jetzt wird ich dir einen Rat geben, was du tun könntest: ich glabe, dass du die Situation erzählen sollte, und wenn eine richtige Person, die an der andere Seite der Chatte ist, sie wird verstehen.	Jetzt wird ich dir einen Rat geben, was du tun könntest: Ich glaube, dass du die Situation erzählen sollte, und wenn eine richtige Person, die an der andere Seite der Chatte ist, sie wird verstehen.	True	opinion	49942	49984	Kolipsi_2_opinion_True
8031	Kolipsi_1_L2	L2	6407_2.xml	7	Ich habe meine Mutter gefragt, ob ich mit dir im Sommer wegfahren kann, und sie hat ja gesagt!	Ich habe meine Mutter gefragt, ob ich mit dir im Sommer wegfahren kann, und sie hat ja gesagt!	False	opinion	51061	51082	Kolipsi_1_L2_opinion_False
2468	Kolipsi_1_L1	L1	M0130_1.xml	5	Deswegen fielen ihr noch einige Sachen ein, die sie für das Mittagessen benötigte.	Deswegen fielen ihr noch einige Sachen ein, die sie für das Mittagessen benötigte.	False	picture story	43883	43898	Kolipsi_1_L1_picture story_False
14095	LEONIDE	L2	DE_op_1_57X32A12_6.xml	1	Deutsch lernen ist wichtig, weil in Südtirol die meisten deutsch sprechen, und man versteht was ander sagen.	Deutsch lernen ist wichtig, weil in Südtirol die meisten deutsch sprechen, und man versteht was andere sagen.	True	opinion	3719	3739	LEONIDE_opinion_True
1632	Kolipsi_1_L1	L1	M0085_1.xml	13	Doch auf einmal machte die Kasse ein komisches, lautes Geräusch.	Doch auf einmal machte die Kasse ein komisches, lautes Geräusch.	False	picture story	29292	29304	Kolipsi_1_L1_picture story_False
17740	LEONIDE	L2	DE_pic_3_57X32A13_104.xml	6	Eine Familie ist am Bahnhof und der Vater länt gerade seiner Tochter eune Figur zu falten wärend er auf seinen Zug wartet.	Eine Familie ist am Bahnhof und der Vater lernt gerade seiner Tochter eune Figur zu falten während er auf seinen Zug wartet.	True	picture story	64467	64490	LEONIDE_picture story_True
203	Kolipsi_1_L1	L1	M0015_1.xml	15	Maria wusste nicht, wo ihr der Kopf steht.	Maria wusste nicht, wo ihr der Kopf steht.	False	picture story	3223	3233	Kolipsi_1_L1_picture story_False
9210	Kolipsi_2	L2	I04_ANT26MAR_2.xml	3	Ich denke dass wenn eine Person wie du neue Personen kennen lernen will, währe es besser wenn sie in einen Pub oder in einer Disco geht.	Ich denke dass wenn eine Person wie du neue Personen kennen lernen will, wäre es besser wenn sie in einen Pub oder in einer Disco geht.	True	opinion	7915	7943	Kolipsi_2_opinion_True
9929	Kolipsi_2	L2	I09_PIC08CHI_2.xml	4	Ich glaube dass das normal ist, aber du solltest auch wissen dass es gibt nur wenige Freunde!	Ich glaube dass das normal ist, aber du solltest auch wissen dass es gibt nur wenige Freunde!	False	opinion	19749	19768	Kolipsi_2_opinion_False
17246	LEONIDE	L2	DE_pic_2_57Y25A13_59.xml	5	Die 2 Mädchem aiß Lisa, Giacomina.	Die 2 Mädchen heiß Lisa, Giacomina.	True	picture story	56826	56834	LEONIDE_picture story_True
10354	Kolipsi_2	L2	I11_GHE29DAV_1.xml	6	Sie finde nicht mehr der Handy also versucht sie es in das Haus, aber sie finde es nicht.	Sie finde nicht mehr der Handy also versucht sie es in das Haus, aber sie finde es nicht.	False	picture story	26843	26863	Kolipsi_2_picture story_False
16797	LEONIDE	L2	DE_pic_2_57X33A05_52.xml	1	Doch Nina wollte nicht und sagte: „ Wenn du dich dort drinen verirrst.	Doch Nina wollte nicht und sagte: „ Wenn du dich dort drinnen verirrst.	True	picture story	50257	50272	LEONIDE_picture story_True
2333	Kolipsi_1_L1	L1	M0110_2.xml	4	Ich bevorzuge deshalb das Meer, da mein letzter Italien Urlaub an der Adria wunderschön war.	Ich bevorzuge deshalb das Meer, da mein letzter Italien Urlaub an der Adria wunderschön war.	False	opinion	41464	41481	Kolipsi_1_L1_opinion_False
15008	LEONIDE	L2	DE_op_2_57Y27A07_64.xml	2	Eine Strategie, das funkzioniert nicht ist lesen viele Seite mit Grammatik, aber nicht memoriziern.	Eine Strategie, das funktioniert nicht ist lesen viele Seite mit Grammatik, aber nicht memoriziern.	True	opinion	19384	19401	LEONIDE_opinion_True
17928	LEONIDE	L2	DE_pic_3_57X34A02_105.xml	2	Als Sie den Zug hörten, brach seine Frau in Tränen aus.	Als Sie den Zug hörten, brach seine Frau in Tränen aus.	False	picture story	67504	67517	LEONIDE_picture story_False
15523	LEONIDE	L2	DE_op_3_57Y25A22_116.xml	1	"Mein Traumberuf ist mache die "" Hostess "" weil ich liebe das Flougzeug."	"Mein Traumberuf ist mache die "" Hostess "" weil ich liebe das Flugzeug."	True	opinion	29268	29282	LEONIDE_opinion_True
18231	LEONIDE	L2	DE_pic_3_57Y27A23_114.xml	3	Eines Tages die Familie Watson gehe zu die Station wenn die Vater musst weg gehen für Arbeit.	Eines Tages die Familie Watson gehe zu die Station wenn die Vater musst weggehen für Arbeit.	True	picture story	72337	72354	LEONIDE_picture story_True
16089	LEONIDE	L2	DE_pic_1_57X33A14_5.xml	10	Da kam die Feuerwer und Losch den Brand.	Da kam die Feuerwehr und losch den Brand.	True	picture story	38573	38582	LEONIDE_picture story_True
15507	LEONIDE	L2	DE_op_3_57Y25A09_116.xml	2	Ich möchte Spanien, Süd Amerika, England besuchen Aber mache ich eine Sport, und ich liebe diese.	Ich möchte Spanien, Südamerika, England besuchen Aber mache ich eine Sport, und ich liebe diese.	True	opinion	29055	29074	LEONIDE_opinion_True
13673	Kolipsi_2	L2	I41_BIO29LAR_2.xml	7	Dann, du musst, mit die Freunde mit wenn du streit, entschuldigen.	Dann, du musst, mit die Freunde mit wen du streit, entschuldigen.	True	opinion	80987	81002	Kolipsi_2_opinion_True
9580	Kolipsi_2	L2	I07_SPA11TOM_2.xml	8	Ich denke auch dass Internet kann auch eine Schutztmaske zugunste von Betrügern.	Ich denke auch dass Internet kann auch eine Schutzmaske zugunste von Betrügern.	True	opinion	13971	13984	Kolipsi_2_opinion_True
2874	Kolipsi_1_L1	L1	M0149_2.xml	1	Mir geht es soweit auch ganz gut.	Mir geht es soweit auch ganz gut.	False	opinion	50812	50820	Kolipsi_1_L1_opinion_False
1401	Kolipsi_1_L1	L1	M0075_2.xml	18	Schreib mir doch mal zurück und sag mir was dir besser gefällt.	Schreib mir doch mal zurück und sag mir was dir besser gefällt.	False	opinion	24957	24970	Kolipsi_1_L1_opinion_False
14871	LEONIDE	L2	DE_op_2_57Y25A03_62.xml	2	Wen Schülerinenn und Schüler möchte eine neue Sprache lernen ist wichtig für meine Meinung: lesen und sehen TV aber auch Hausaufgaben machen und auswendig die Worter zum lernen.	Wenn Schülerinnen und Schüler möchte eine neue Sprache lernen ist wichtig für meine Meinung: lesen und sehen TV aber auch Hausaufgaben machen und auswendig die Wörter zum lernen.	True	opinion	17133	17163	LEONIDE_opinion_True
5216	Kolipsi_1_L2	L2	4338_2.xml	14	P.S. Ich kann es kaum abwarten!	P.S. Ich kann es kaum abwarten!	False	opinion	7258	7265	Kolipsi_1_L2_opinion_False
9685	Kolipsi_2	L2	I08_KMI29SIL_1.xml	6	Wir haben einkaufen und dann sind wir an die Kasse gegangen.	Wir haben einkaufen und dann sind wir an die Kasse gegangen.	False	picture story	15880	15892	Kolipsi_2_picture story_False
14498	LEONIDE	L2	DE_op_2_57X31A06_57.xml	2	Ich finde das die Flüchtlinge sich ein bischen zu viel Aufspielen und sich sogar getrauen europärer zu sagen er soll in sein Land zurück kerren, eigentlich tun sie mir ja leid und ich finde das am besten wäre einfach das der Krieg aufhören wurde und so konnten alle wieder nachhause zurück kerren, weil ich glaube das sie auch lieber zuhause wären.	Ich finde dass die Flüchtlinge sich ein bisschen zu viel aufspielen und sich sogar getrauen Europäer zu sagen er soll in sein Land zurückkehren, eigentlich tun sie mir ja leid und ich finde dass am besten wäre einfach dass der Krieg aufhören wurde und so konnten alle wieder nach Hause zurückkehren, weil ich glaube dass sie auch lieber zu Hause wären.	True	opinion	10160	10222	LEONIDE_opinion_True
7149	Kolipsi_1_L2	L2	5701_2.xml	10	Am Meer könnst du Sonnen liegen neben das Meerwasser.	Am Meer könnst du Sonnen liegen neben das Meerwasser.	False	opinion	37330	37340	Kolipsi_1_L2_opinion_False
975	Kolipsi_1_L1	L1	M0051_2.xml	9	Das Hotel liegt weit im Tal; umringt von Bergen.	Das Hotel liegt weit im Tal; umringt von Bergen.	False	opinion	16950	16961	Kolipsi_1_L1_opinion_False
10898	Kolipsi_2	L2	I15_SIL23LAU_1.xml	1	Mir geht es gut: Jetzt erzähle ich dich was ist passiert an meine Freundin Maria.	Mir geht es gut: Jetzt erzähle ich dich was ist passiert an meine Freundin Maria.	False	picture story	35553	35570	Kolipsi_2_picture story_False
6767	Kolipsi_1_L2	L2	5360_1.xml	8	Doch ich habe noch meine Einkaufstasche mit dem Obst um meine Schulter getragen.	Doch ich habe noch meine Einkaufstasche mit dem Obst um meine Schulter getragen.	False	picture story	30902	30916	Kolipsi_1_L2_picture story_False
17380	LEONIDE	L2	DE_pic_2_57Y28A09_50.xml	10	Dann laufen sie weg und gehen zu ihre Freunde und erzählen sie alles.	Dann laufen sie weg und gehen zu ihre Freunde und erzählen sie alles.	False	picture story	58504	58518	LEONIDE_picture story_False
7246	Kolipsi_1_L2	L2	5771_2.xml	6	Ich kann nur Pro und Kontra geben so kannst du besser entscheiden!	Ich kann nur Pro und Kontra geben so kannst du besser entscheiden!	False	opinion	38680	38693	Kolipsi_1_L2_opinion_False
9005	Kolipsi_2	L2	I02_CAS26MIG_1.xml	3	Da kaufte Maria zwei Tomaten, ein paar Gurken und eine Salat ein.	Da kaufte Maria zwei Tomaten, ein paar Gurken und eine Salat ein.	False	picture story	4278	4292	Kolipsi_2_picture story_False
